analysisWdid,locationWdid,priorityWdid,sum_wtd_count,priority_sum_wtd_count
3601100,5300584,3603543,271.289,53.729
3601100,5300584,3604684,271.289,20.5
3601100,5300584,3704516,271.289,3.666
3601100,5300584,5101313,271.289,9.791
3601100,5300584,5103709,271.289,9.146
3601100,5300584,5300584,271.289,174.457
3601100,7200646,7200646,5.209,5.209
3602030,5300584,3603543,271.289,53.729
3602030,5300584,3604684,271.289,20.5
3602030,5300584,3704516,271.289,3.666
3602030,5300584,5101313,271.289,9.791
3602030,5300584,5103709,271.289,9.146
3602030,5300584,5300584,271.289,174.457
3602030,7200646,7200646,5.209,5.209
3602033,5300584,3603543,271.289,53.729
3602033,5300584,3604684,271.289,20.5
3602033,5300584,3704516,271.289,3.666
3602033,5300584,5101313,271.289,9.791
3602033,5300584,5103709,271.289,9.146
3602033,5300584,5300584,271.289,174.457
3602033,7200646,7200646,5.209,5.209
3602037,5300584,3603543,271.289,53.729
3602037,5300584,3604684,271.289,20.5
3602037,5300584,3704516,271.289,3.666
3602037,5300584,5101313,271.289,9.791
3602037,5300584,5103709,271.289,9.146
3602037,5300584,5300584,271.289,174.457
3602037,7200646,7200646,5.209,5.209
3602043,5300584,3603543,271.289,53.729
3602043,5300584,3604684,271.289,20.5
3602043,5300584,3704516,271.289,3.666
3602043,5300584,5101313,271.289,9.791
3602043,5300584,5103709,271.289,9.146
3602043,5300584,5300584,271.289,174.457
3602043,7200646,7200646,5.209,5.209
3602044,5300584,3603543,271.289,53.729
3602044,5300584,3604684,271.289,20.5
3602044,5300584,3704516,271.289,3.666
3602044,5300584,5101313,271.289,9.791
3602044,5300584,5103709,271.289,9.146
3602044,5300584,5300584,271.289,174.457
3602044,7200646,7200646,5.209,5.209
3602045,5300584,3603543,271.289,53.729
3602045,5300584,3604684,271.289,20.5
3602045,5300584,3704516,271.289,3.666
3602045,5300584,5101313,271.289,9.791
3602045,5300584,5103709,271.289,9.146
3602045,5300584,5300584,271.289,174.457
3602045,7200646,7200646,5.209,5.209
3602046,5300584,3603543,271.289,53.729
3602046,5300584,3604684,271.289,20.5
3602046,5300584,3704516,271.289,3.666
3602046,5300584,5101313,271.289,9.791
3602046,5300584,5103709,271.289,9.146
3602046,5300584,5300584,271.289,174.457
3602046,7200646,7200646,5.209,5.209
3602047,5300584,3603543,271.289,53.729
3602047,5300584,3604684,271.289,20.5
3602047,5300584,3704516,271.289,3.666
3602047,5300584,5101313,271.289,9.791
3602047,5300584,5103709,271.289,9.146
3602047,5300584,5300584,271.289,174.457
3602047,7200646,7200646,5.209,5.209
3602048,5300584,3603543,271.289,53.729
3602048,5300584,3604684,271.289,20.5
3602048,5300584,3704516,271.289,3.666
3602048,5300584,5101313,271.289,9.791
3602048,5300584,5103709,271.289,9.146
3602048,5300584,5300584,271.289,174.457
3602048,7200646,7200646,5.209,5.209
3602049,5300584,3603543,271.289,53.729
3602049,5300584,3604684,271.289,20.5
3602049,5300584,3704516,271.289,3.666
3602049,5300584,5101313,271.289,9.791
3602049,5300584,5103709,271.289,9.146
3602049,5300584,5300584,271.289,174.457
3602049,7200646,7200646,5.209,5.209
3603533,5300584,3603543,233.457,53.729
3603533,5300584,5101313,233.457,9.791
3603533,5300584,5103709,233.457,5.146
3603533,5300584,5300584,233.457,164.791
3603533,7200646,7200646,5.209,5.209
3603534,5300584,3603543,233.457,53.729
3603534,5300584,5101313,233.457,9.791
3603534,5300584,5103709,233.457,5.146
3603534,5300584,5300584,233.457,164.791
3603534,7200646,7200646,5.209,5.209
3603537,5300584,3603543,243.123,53.729
3603537,5300584,5101313,243.123,9.791
3603537,5300584,5103709,243.123,5.146
3603537,5300584,5300584,243.123,174.457
3603537,7200646,7200646,5.209,5.209
3603538,5300584,5300584,164.791,164.791
3603542,5300584,3603543,271.289,53.729
3603542,5300584,3604684,271.289,20.5
3603542,5300584,3704516,271.289,3.666
3603542,5300584,5101313,271.289,9.791
3603542,5300584,5103709,271.289,9.146
3603542,5300584,5300584,271.289,174.457
3603542,7200646,7200646,5.209,5.209
3603543,5300584,3603543,445.871,53.729
3603543,5300584,3604684,445.871,20.5
3603543,5300584,3704516,445.871,3.666
3603543,5300584,5101313,445.871,19.582
3603543,5300584,5103709,445.871,9.146
3603543,5300584,5300584,445.871,339.248
3603543,7200646,7200646,10.418,10.418
3603544,5300584,3603543,263.623,53.729
3603544,5300584,3604684,263.623,20.5
3603544,5300584,5101313,263.623,9.791
3603544,5300584,5103709,263.623,5.146
3603544,5300584,5300584,263.623,174.457
3603544,7200646,7200646,5.209,5.209
3603545,5300584,3603543,263.623,53.729
3603545,5300584,3604684,263.623,20.5
3603545,5300584,5101313,263.623,9.791
3603545,5300584,5103709,263.623,5.146
3603545,5300584,5300584,263.623,174.457
3603545,7200646,7200646,5.209,5.209
3603548,5300584,3603543,466.914,107.458
3603548,5300584,5101313,466.914,19.582
3603548,5300584,5103709,466.914,10.292
3603548,5300584,5300584,466.914,329.582
3603548,7200646,7200646,10.418,10.418
3603549,5300584,3603543,263.623,53.729
3603549,5300584,3604684,263.623,20.5
3603549,5300584,5101313,263.623,9.791
3603549,5300584,5103709,263.623,5.146
3603549,5300584,5300584,263.623,174.457
3603549,7200646,7200646,5.209,5.209
3603555,5300584,3603543,271.289,53.729
3603555,5300584,3604684,271.289,20.5
3603555,5300584,3704516,271.289,3.666
3603555,5300584,5101313,271.289,9.791
3603555,5300584,5103709,271.289,9.146
3603555,5300584,5300584,271.289,174.457
3603555,7200646,7200646,5.209,5.209
3603565,5300584,3603543,233.457,53.729
3603565,5300584,5101313,233.457,9.791
3603565,5300584,5103709,233.457,5.146
3603565,5300584,5300584,233.457,164.791
3603565,7200646,7200646,5.209,5.209
3603569,5300584,3603543,243.123,53.729
3603569,5300584,5101313,243.123,9.791
3603569,5300584,5103709,243.123,5.146
3603569,5300584,5300584,243.123,174.457
3603569,7200646,7200646,5.209,5.209
3603570,5300584,3603543,263.623,53.729
3603570,5300584,3604684,263.623,20.5
3603570,5300584,5101313,263.623,9.791
3603570,5300584,5103709,263.623,5.146
3603570,5300584,5300584,263.623,174.457
3603570,7200646,7200646,5.209,5.209
3603571,5300584,3603543,243.123,53.729
3603571,5300584,5101313,243.123,9.791
3603571,5300584,5103709,243.123,5.146
3603571,5300584,5300584,243.123,174.457
3603571,7200646,7200646,5.209,5.209
3603573,5300584,3603543,271.289,53.729
3603573,5300584,3604684,271.289,20.5
3603573,5300584,3704516,271.289,3.666
3603573,5300584,5101313,271.289,9.791
3603573,5300584,5103709,271.289,9.146
3603573,5300584,5300584,271.289,174.457
3603573,7200646,7200646,5.209,5.209
3603574,5300584,3603543,271.289,53.729
3603574,5300584,3604684,271.289,20.5
3603574,5300584,3704516,271.289,3.666
3603574,5300584,5101313,271.289,9.791
3603574,5300584,5103709,271.289,9.146
3603574,5300584,5300584,271.289,174.457
3603574,7200646,7200646,5.209,5.209
3603575,5300584,3603543,542.578,107.458
3603575,5300584,3604684,542.578,41.0
3603575,5300584,3704516,542.578,7.332
3603575,5300584,5101313,542.578,19.582
3603575,5300584,5103709,542.578,18.292
3603575,5300584,5300584,542.578,348.914
3603575,7200646,7200646,10.418,10.418
3603578,5300584,3603543,271.289,53.729
3603578,5300584,3604684,271.289,20.5
3603578,5300584,3704516,271.289,3.666
3603578,5300584,5101313,271.289,9.791
3603578,5300584,5103709,271.289,9.146
3603578,5300584,5300584,271.289,174.457
3603578,7200646,7200646,5.209,5.209
3603579,5300584,3603543,271.289,53.729
3603579,5300584,3604684,271.289,20.5
3603579,5300584,3704516,271.289,3.666
3603579,5300584,5101313,271.289,9.791
3603579,5300584,5103709,271.289,9.146
3603579,5300584,5300584,271.289,174.457
3603579,7200646,7200646,5.209,5.209
3603580,5300584,3603543,271.289,53.729
3603580,5300584,3604684,271.289,20.5
3603580,5300584,3704516,271.289,3.666
3603580,5300584,5101313,271.289,9.791
3603580,5300584,5103709,271.289,9.146
3603580,5300584,5300584,271.289,174.457
3603580,7200646,7200646,5.209,5.209
3603581,5300584,3603543,271.289,53.729
3603581,5300584,3604684,271.289,20.5
3603581,5300584,3704516,271.289,3.666
3603581,5300584,5101313,271.289,9.791
3603581,5300584,5103709,271.289,9.146
3603581,5300584,5300584,271.289,174.457
3603581,7200646,7200646,5.209,5.209
3603582,5300584,3603543,271.289,53.729
3603582,5300584,3604684,271.289,20.5
3603582,5300584,3704516,271.289,3.666
3603582,5300584,5101313,271.289,9.791
3603582,5300584,5103709,271.289,9.146
3603582,5300584,5300584,271.289,174.457
3603582,7200646,7200646,5.209,5.209
3603583,5300584,3603543,271.289,53.729
3603583,5300584,3604684,271.289,20.5
3603583,5300584,3704516,271.289,3.666
3603583,5300584,5101313,271.289,9.791
3603583,5300584,5103709,271.289,9.146
3603583,5300584,5300584,271.289,174.457
3603583,7200646,7200646,5.209,5.209
3603584,5300584,3603543,271.289,53.729
3603584,5300584,3604684,271.289,20.5
3603584,5300584,3704516,271.289,3.666
3603584,5300584,5101313,271.289,9.791
3603584,5300584,5103709,271.289,9.146
3603584,5300584,5300584,271.289,174.457
3603584,7200646,7200646,5.209,5.209
3603585,5300584,3603543,271.289,53.729
3603585,5300584,3604684,271.289,20.5
3603585,5300584,3704516,271.289,3.666
3603585,5300584,5101313,271.289,9.791
3603585,5300584,5103709,271.289,9.146
3603585,5300584,5300584,271.289,174.457
3603585,7200646,7200646,5.209,5.209
3603586,5300584,3603543,271.289,53.729
3603586,5300584,3604684,271.289,20.5
3603586,5300584,3704516,271.289,3.666
3603586,5300584,5101313,271.289,9.791
3603586,5300584,5103709,271.289,9.146
3603586,5300584,5300584,271.289,174.457
3603586,7200646,7200646,5.209,5.209
3603587,5300584,3603543,271.289,53.729
3603587,5300584,3604684,271.289,20.5
3603587,5300584,3704516,271.289,3.666
3603587,5300584,5101313,271.289,9.791
3603587,5300584,5103709,271.289,9.146
3603587,5300584,5300584,271.289,174.457
3603587,7200646,7200646,5.209,5.209
3603588,5300584,3603543,271.289,53.729
3603588,5300584,3604684,271.289,20.5
3603588,5300584,3704516,271.289,3.666
3603588,5300584,5101313,271.289,9.791
3603588,5300584,5103709,271.289,9.146
3603588,5300584,5300584,271.289,174.457
3603588,7200646,7200646,5.209,5.209
3603589,5300584,3603543,271.289,53.729
3603589,5300584,3604684,271.289,20.5
3603589,5300584,3704516,271.289,3.666
3603589,5300584,5101313,271.289,9.791
3603589,5300584,5103709,271.289,9.146
3603589,5300584,5300584,271.289,174.457
3603589,7200646,7200646,5.209,5.209
3603591,5300584,3603543,271.289,53.729
3603591,5300584,3604684,271.289,20.5
3603591,5300584,3704516,271.289,3.666
3603591,5300584,5101313,271.289,9.791
3603591,5300584,5103709,271.289,9.146
3603591,5300584,5300584,271.289,174.457
3603591,7200646,7200646,5.209,5.209
3603592,5300584,3603543,271.289,53.729
3603592,5300584,3604684,271.289,20.5
3603592,5300584,3704516,271.289,3.666
3603592,5300584,5101313,271.289,9.791
3603592,5300584,5103709,271.289,9.146
3603592,5300584,5300584,271.289,174.457
3603592,7200646,7200646,5.209,5.209
3603593,5300584,3603543,271.289,53.729
3603593,5300584,3604684,271.289,20.5
3603593,5300584,3704516,271.289,3.666
3603593,5300584,5101313,271.289,9.791
3603593,5300584,5103709,271.289,9.146
3603593,5300584,5300584,271.289,174.457
3603593,7200646,7200646,5.209,5.209
3603594,5300584,3603543,271.289,53.729
3603594,5300584,3604684,271.289,20.5
3603594,5300584,3704516,271.289,3.666
3603594,5300584,5101313,271.289,9.791
3603594,5300584,5103709,271.289,9.146
3603594,5300584,5300584,271.289,174.457
3603594,7200646,7200646,5.209,5.209
3603595,5300584,3603543,271.289,53.729
3603595,5300584,3604684,271.289,20.5
3603595,5300584,3704516,271.289,3.666
3603595,5300584,5101313,271.289,9.791
3603595,5300584,5103709,271.289,9.146
3603595,5300584,5300584,271.289,174.457
3603595,7200646,7200646,5.209,5.209
3603596,5300584,3603543,271.289,53.729
3603596,5300584,3604684,271.289,20.5
3603596,5300584,3704516,271.289,3.666
3603596,5300584,5101313,271.289,9.791
3603596,5300584,5103709,271.289,9.146
3603596,5300584,5300584,271.289,174.457
3603596,7200646,7200646,5.209,5.209
3603599,5300584,3603543,271.289,53.729
3603599,5300584,3604684,271.289,20.5
3603599,5300584,3704516,271.289,3.666
3603599,5300584,5101313,271.289,9.791
3603599,5300584,5103709,271.289,9.146
3603599,5300584,5300584,271.289,174.457
3603599,7200646,7200646,5.209,5.209
3603604,5300584,3603543,271.289,53.729
3603604,5300584,3604684,271.289,20.5
3603604,5300584,3704516,271.289,3.666
3603604,5300584,5101313,271.289,9.791
3603604,5300584,5103709,271.289,9.146
3603604,5300584,5300584,271.289,174.457
3603604,7200646,7200646,5.209,5.209
3603605,5300584,3603543,271.289,53.729
3603605,5300584,3604684,271.289,20.5
3603605,5300584,3704516,271.289,3.666
3603605,5300584,5101313,271.289,9.791
3603605,5300584,5103709,271.289,9.146
3603605,5300584,5300584,271.289,174.457
3603605,7200646,7200646,5.209,5.209
3603606,5300584,3603543,271.289,53.729
3603606,5300584,3604684,271.289,20.5
3603606,5300584,3704516,271.289,3.666
3603606,5300584,5101313,271.289,9.791
3603606,5300584,5103709,271.289,9.146
3603606,5300584,5300584,271.289,174.457
3603606,7200646,7200646,5.209,5.209
3603610,5300584,3603543,271.289,53.729
3603610,5300584,3604684,271.289,20.5
3603610,5300584,3704516,271.289,3.666
3603610,5300584,5101313,271.289,9.791
3603610,5300584,5103709,271.289,9.146
3603610,5300584,5300584,271.289,174.457
3603610,7200646,7200646,5.209,5.209
3603611,5300584,3603543,271.289,53.729
3603611,5300584,3604684,271.289,20.5
3603611,5300584,3704516,271.289,3.666
3603611,5300584,5101313,271.289,9.791
3603611,5300584,5103709,271.289,9.146
3603611,5300584,5300584,271.289,174.457
3603611,7200646,7200646,5.209,5.209
3603612,5300584,3603543,271.289,53.729
3603612,5300584,3604684,271.289,20.5
3603612,5300584,3704516,271.289,3.666
3603612,5300584,5101313,271.289,9.791
3603612,5300584,5103709,271.289,9.146
3603612,5300584,5300584,271.289,174.457
3603612,7200646,7200646,5.209,5.209
3603613,5300584,3603543,271.289,53.729
3603613,5300584,3604684,271.289,20.5
3603613,5300584,3704516,271.289,3.666
3603613,5300584,5101313,271.289,9.791
3603613,5300584,5103709,271.289,9.146
3603613,5300584,5300584,271.289,174.457
3603613,7200646,7200646,5.209,5.209
3603614,5300584,3603543,271.289,53.729
3603614,5300584,3604684,271.289,20.5
3603614,5300584,3704516,271.289,3.666
3603614,5300584,5101313,271.289,9.791
3603614,5300584,5103709,271.289,9.146
3603614,5300584,5300584,271.289,174.457
3603614,7200646,7200646,5.209,5.209
3603615,5300584,3603543,271.289,53.729
3603615,5300584,3604684,271.289,20.5
3603615,5300584,3704516,271.289,3.666
3603615,5300584,5101313,271.289,9.791
3603615,5300584,5103709,271.289,9.146
3603615,5300584,5300584,271.289,174.457
3603615,7200646,7200646,5.209,5.209
3603616,5300584,3603543,271.289,53.729
3603616,5300584,3604684,271.289,20.5
3603616,5300584,3704516,271.289,3.666
3603616,5300584,5101313,271.289,9.791
3603616,5300584,5103709,271.289,9.146
3603616,5300584,5300584,271.289,174.457
3603616,7200646,7200646,5.209,5.209
3603617,5300584,3603543,271.289,53.729
3603617,5300584,3604684,271.289,20.5
3603617,5300584,3704516,271.289,3.666
3603617,5300584,5101313,271.289,9.791
3603617,5300584,5103709,271.289,9.146
3603617,5300584,5300584,271.289,174.457
3603617,7200646,7200646,5.209,5.209
3603624,5300584,3603543,542.578,107.458
3603624,5300584,3604684,542.578,41.0
3603624,5300584,3704516,542.578,7.332
3603624,5300584,5101313,542.578,19.582
3603624,5300584,5103709,542.578,18.292
3603624,5300584,5300584,542.578,348.914
3603624,7200646,7200646,10.418,10.418
3603625,5300584,3603543,271.289,53.729
3603625,5300584,3604684,271.289,20.5
3603625,5300584,3704516,271.289,3.666
3603625,5300584,5101313,271.289,9.791
3603625,5300584,5103709,271.289,9.146
3603625,5300584,5300584,271.289,174.457
3603625,7200646,7200646,5.209,5.209
3603628,5300584,3603543,271.289,53.729
3603628,5300584,3604684,271.289,20.5
3603628,5300584,3704516,271.289,3.666
3603628,5300584,5101313,271.289,9.791
3603628,5300584,5103709,271.289,9.146
3603628,5300584,5300584,271.289,174.457
3603628,7200646,7200646,5.209,5.209
3603635,5300584,3603543,271.289,53.729
3603635,5300584,3604684,271.289,20.5
3603635,5300584,3704516,271.289,3.666
3603635,5300584,5101313,271.289,9.791
3603635,5300584,5103709,271.289,9.146
3603635,5300584,5300584,271.289,174.457
3603635,7200646,7200646,5.209,5.209
3603636,5300584,3603543,271.289,53.729
3603636,5300584,3604684,271.289,20.5
3603636,5300584,3704516,271.289,3.666
3603636,5300584,5101313,271.289,9.791
3603636,5300584,5103709,271.289,9.146
3603636,5300584,5300584,271.289,174.457
3603636,7200646,7200646,5.209,5.209
3603638,5300584,3603543,271.289,53.729
3603638,5300584,3604684,271.289,20.5
3603638,5300584,3704516,271.289,3.666
3603638,5300584,5101313,271.289,9.791
3603638,5300584,5103709,271.289,9.146
3603638,5300584,5300584,271.289,174.457
3603638,7200646,7200646,5.209,5.209
3603644,5300584,5300584,1.0,1.0
3603645,5300584,5300584,1.0,1.0
3603651,5300584,3603543,271.289,53.729
3603651,5300584,3604684,271.289,20.5
3603651,5300584,3704516,271.289,3.666
3603651,5300584,5101313,271.289,9.791
3603651,5300584,5103709,271.289,9.146
3603651,5300584,5300584,271.289,174.457
3603651,7200646,7200646,5.209,5.209
3603652,5300584,3603543,271.289,53.729
3603652,5300584,3604684,271.289,20.5
3603652,5300584,3704516,271.289,3.666
3603652,5300584,5101313,271.289,9.791
3603652,5300584,5103709,271.289,9.146
3603652,5300584,5300584,271.289,174.457
3603652,7200646,7200646,5.209,5.209
3603655,5300584,3603543,271.289,53.729
3603655,5300584,3604684,271.289,20.5
3603655,5300584,3704516,271.289,3.666
3603655,5300584,5101313,271.289,9.791
3603655,5300584,5103709,271.289,9.146
3603655,5300584,5300584,271.289,174.457
3603655,7200646,7200646,5.209,5.209
3603656,5300584,3603543,271.289,53.729
3603656,5300584,3604684,271.289,20.5
3603656,5300584,3704516,271.289,3.666
3603656,5300584,5101313,271.289,9.791
3603656,5300584,5103709,271.289,9.146
3603656,5300584,5300584,271.289,174.457
3603656,7200646,7200646,5.209,5.209
3603657,5300584,3603543,271.289,53.729
3603657,5300584,3604684,271.289,20.5
3603657,5300584,3704516,271.289,3.666
3603657,5300584,5101313,271.289,9.791
3603657,5300584,5103709,271.289,9.146
3603657,5300584,5300584,271.289,174.457
3603657,7200646,7200646,5.209,5.209
3603661,5300584,3603543,271.289,53.729
3603661,5300584,3604684,271.289,20.5
3603661,5300584,3704516,271.289,3.666
3603661,5300584,5101313,271.289,9.791
3603661,5300584,5103709,271.289,9.146
3603661,5300584,5300584,271.289,174.457
3603661,7200646,7200646,5.209,5.209
3603662,5300584,3603543,271.289,53.729
3603662,5300584,3604684,271.289,20.5
3603662,5300584,3704516,271.289,3.666
3603662,5300584,5101313,271.289,9.791
3603662,5300584,5103709,271.289,9.146
3603662,5300584,5300584,271.289,174.457
3603662,7200646,7200646,5.209,5.209
3603664,5300584,3603543,271.289,53.729
3603664,5300584,3604684,271.289,20.5
3603664,5300584,3704516,271.289,3.666
3603664,5300584,5101313,271.289,9.791
3603664,5300584,5103709,271.289,9.146
3603664,5300584,5300584,271.289,174.457
3603664,7200646,7200646,5.209,5.209
3603665,5300584,3603543,271.289,53.729
3603665,5300584,3604684,271.289,20.5
3603665,5300584,3704516,271.289,3.666
3603665,5300584,5101313,271.289,9.791
3603665,5300584,5103709,271.289,9.146
3603665,5300584,5300584,271.289,174.457
3603665,7200646,7200646,5.209,5.209
3603666,5300584,3603543,271.289,53.729
3603666,5300584,3604684,271.289,20.5
3603666,5300584,3704516,271.289,3.666
3603666,5300584,5101313,271.289,9.791
3603666,5300584,5103709,271.289,9.146
3603666,5300584,5300584,271.289,174.457
3603666,7200646,7200646,5.209,5.209
3603667,5300584,3603543,271.289,53.729
3603667,5300584,3604684,271.289,20.5
3603667,5300584,3704516,271.289,3.666
3603667,5300584,5101313,271.289,9.791
3603667,5300584,5103709,271.289,9.146
3603667,5300584,5300584,271.289,174.457
3603667,7200646,7200646,5.209,5.209
3603668,5300584,3603543,271.289,53.729
3603668,5300584,3604684,271.289,20.5
3603668,5300584,3704516,271.289,3.666
3603668,5300584,5101313,271.289,9.791
3603668,5300584,5103709,271.289,9.146
3603668,5300584,5300584,271.289,174.457
3603668,7200646,7200646,5.209,5.209
3603669,5300584,3603543,271.289,53.729
3603669,5300584,3604684,271.289,20.5
3603669,5300584,3704516,271.289,3.666
3603669,5300584,5101313,271.289,9.791
3603669,5300584,5103709,271.289,9.146
3603669,5300584,5300584,271.289,174.457
3603669,7200646,7200646,5.209,5.209
3603670,5300584,3603543,271.289,53.729
3603670,5300584,3604684,271.289,20.5
3603670,5300584,3704516,271.289,3.666
3603670,5300584,5101313,271.289,9.791
3603670,5300584,5103709,271.289,9.146
3603670,5300584,5300584,271.289,174.457
3603670,7200646,7200646,5.209,5.209
3603672,5300584,3603543,271.289,53.729
3603672,5300584,3604684,271.289,20.5
3603672,5300584,3704516,271.289,3.666
3603672,5300584,5101313,271.289,9.791
3603672,5300584,5103709,271.289,9.146
3603672,5300584,5300584,271.289,174.457
3603672,7200646,7200646,5.209,5.209
3603673,5300584,3603543,271.289,53.729
3603673,5300584,3604684,271.289,20.5
3603673,5300584,3704516,271.289,3.666
3603673,5300584,5101313,271.289,9.791
3603673,5300584,5103709,271.289,9.146
3603673,5300584,5300584,271.289,174.457
3603673,7200646,7200646,5.209,5.209
3603674,5300584,3603543,271.289,53.729
3603674,5300584,3604684,271.289,20.5
3603674,5300584,3704516,271.289,3.666
3603674,5300584,5101313,271.289,9.791
3603674,5300584,5103709,271.289,9.146
3603674,5300584,5300584,271.289,174.457
3603674,7200646,7200646,5.209,5.209
3603675,5300584,3603543,271.289,53.729
3603675,5300584,3604684,271.289,20.5
3603675,5300584,3704516,271.289,3.666
3603675,5300584,5101313,271.289,9.791
3603675,5300584,5103709,271.289,9.146
3603675,5300584,5300584,271.289,174.457
3603675,7200646,7200646,5.209,5.209
3603678,5300584,3603543,271.289,53.729
3603678,5300584,3604684,271.289,20.5
3603678,5300584,3704516,271.289,3.666
3603678,5300584,5101313,271.289,9.791
3603678,5300584,5103709,271.289,9.146
3603678,5300584,5300584,271.289,174.457
3603678,7200646,7200646,5.209,5.209
3603679,5300584,3603543,271.289,53.729
3603679,5300584,3604684,271.289,20.5
3603679,5300584,3704516,271.289,3.666
3603679,5300584,5101313,271.289,9.791
3603679,5300584,5103709,271.289,9.146
3603679,5300584,5300584,271.289,174.457
3603679,7200646,7200646,5.209,5.209
3603680,5300584,3603543,271.289,53.729
3603680,5300584,3604684,271.289,20.5
3603680,5300584,3704516,271.289,3.666
3603680,5300584,5101313,271.289,9.791
3603680,5300584,5103709,271.289,9.146
3603680,5300584,5300584,271.289,174.457
3603680,7200646,7200646,5.209,5.209
3603683,5300584,3603543,271.289,53.729
3603683,5300584,3604684,271.289,20.5
3603683,5300584,3704516,271.289,3.666
3603683,5300584,5101313,271.289,9.791
3603683,5300584,5103709,271.289,9.146
3603683,5300584,5300584,271.289,174.457
3603683,7200646,7200646,5.209,5.209
3603684,5300584,3603543,271.289,53.729
3603684,5300584,3604684,271.289,20.5
3603684,5300584,3704516,271.289,3.666
3603684,5300584,5101313,271.289,9.791
3603684,5300584,5103709,271.289,9.146
3603684,5300584,5300584,271.289,174.457
3603684,7200646,7200646,5.209,5.209
3603685,5300584,3603543,271.289,53.729
3603685,5300584,3604684,271.289,20.5
3603685,5300584,3704516,271.289,3.666
